LATITUDE,LONGITUDE,CI,TAC,LCRID,ENODEB_ID,IBS_STATUS
10.804496,106.611574,13.0,6121.0,13.0,619508.0,1.0
10.804496,106.611574,11.0,6121.0,11.0,619508.0,1.0
10.828564,106.619745,12.0,6112.0,12.0,619507.0,1.0
10.828564,106.619745,11.0,6112.0,11.0,619507.0,1.0
10.841218,106.837055,12.0,6115.0,12.0,619513.0,1.0
10.841218,106.837055,13.0,6115.0,13.0,619513.0,1.0
10.841218,106.837055,11.0,6115.0,11.0,619513.0,1.0
10.841218,106.837055,13.0,6115.0,13.0,619511.0,1.0
10.841218,106.837055,11.0,6115.0,11.0,619511.0,1.0
10.841218,106.837055,12.0,6115.0,12.0,619511.0,1.0
20.993547,105.9428,11.0,1178.0,11.0,117429.0,1.0
20.993547,105.9428,12.0,1178.0,12.0,117429.0,1.0
20.993547,105.9428,13.0,1178.0,13.0,117429.0,1.0
20.993547,105.9428,52.0,1178.0,52.0,117429.0,1.0
20.993547,105.9428,53.0,1178.0,53.0,117429.0,1.0
20.993547,105.9428,51.0,1178.0,51.0,117429.0,1.0
20.967721,105.790219,11.0,1144.0,11.0,114110.0,1.0
20.967721,105.790219,12.0,1144.0,12.0,114110.0,1.0
20.967721,105.790219,52.0,1144.0,52.0,114110.0,1.0
20.967721,105.790219,51.0,1144.0,51.0,114110.0,1.0
10.816663,106.705905,11.0,6156.0,11.0,619503.0,1.0
10.816663,106.705905,12.0,6156.0,12.0,619503.0,1.0
10.816663,106.705905,13.0,6156.0,13.0,619503.0,1.0
10.781336,106.69483,11.0,6148.0,11.0,619500.0,1.0
10.781336,106.69483,12.0,6148.0,12.0,619500.0,1.0
10.75594,106.661781,12.0,6154.0,12.0,619515.0,1.0
10.75594,106.661781,11.0,6154.0,11.0,619515.0,1.0
10.75594,106.661781,13.0,6154.0,13.0,619515.0,1.0
10.75594,106.661781,51.0,6154.0,51.0,619515.0,1.0
10.75594,106.661781,52.0,6154.0,52.0,619515.0,1.0
10.75594,106.661781,53.0,6154.0,53.0,619515.0,1.0
10.841218,106.837055,11.0,6115.0,11.0,619512.0,1.0
10.841218,106.837055,12.0,6115.0,12.0,619512.0,1.0
10.841218,106.837055,13.0,6115.0,13.0,619512.0,1.0
10.77524,106.66258,12.0,6113.0,12.0,619510.0,1.0
10.77524,106.66258,11.0,6113.0,11.0,619510.0,1.0
10.77524,106.66258,13.0,6113.0,13.0,619510.0,1.0
16.46301,107.594158,11.0,4601.0,11.0,460158.0,1.0
20.950469,105.792594,11.0,1170.0,11.0,117428.0,1.0
20.950469,105.792594,12.0,1170.0,12.0,117428.0,1.0
10.718674,106.63696,11.0,6119.0,11.0,619505.0,1.0
10.718674,106.63696,12.0,6119.0,12.0,619505.0,1.0
21.052369,105.790572,11.0,1132.0,11.0,117427.0,1.0
21.052369,105.790572,12.0,1132.0,12.0,117427.0,1.0
21.06921,105.809172,11.0,1131.0,11.0,116465.0,1.0
21.06921,105.809172,12.0,1131.0,12.0,116465.0,1.0
21.028471,105.85766,11.0,1148.0,11.0,114114.0,1.0
21.028471,105.85766,12.0,1148.0,12.0,114114.0,1.0
21.009837,105.722312,11.0,1113.0,11.0,114111.0,1.0
21.009837,105.722312,12.0,1113.0,12.0,114111.0,1.0
21.030756,105.777335,11.0,1136.0,11.0,117406.0,1.0
21.030756,105.777335,12.0,1136.0,12.0,117406.0,1.0
20.976722,105.810397,11.0,1144.0,11.0,114195.0,1.0
20.976722,105.810397,12.0,1144.0,12.0,114195.0,1.0
16.064702,108.233039,11.0,4122.0,11.0,410116.0,1.0
10.79291,106.72034,11.0,6114.0,11.0,619200.0,1.0
10.79291,106.72034,12.0,6114.0,12.0,619200.0,1.0
13.71756,109.21563,11.0,4200.0,11.0,420356.0,1.0
20.832255,106.68261,31.0,1228.0,31.0,120699.0,1.0
20.832255,106.68261,32.0,1228.0,32.0,120699.0,1.0
20.832255,106.68261,33.0,1228.0,33.0,120699.0,1.0
20.832255,106.68261,11.0,1228.0,11.0,120699.0,1.0
20.832255,106.68261,12.0,1228.0,12.0,120699.0,1.0
20.832255,106.68261,13.0,1228.0,13.0,120699.0,1.0
20.980488,105.806825,11.0,1144.0,11.0,117241.0,1.0
20.980488,105.806825,12.0,1144.0,12.0,117241.0,1.0
20.999957,105.81443,11.0,1135.0,11.0,117240.0,1.0
20.999957,105.81443,12.0,1135.0,12.0,117240.0,1.0
10.94017,107.21527,11.0,7009.0,11.0,703836.0,1.0
10.94017,107.21527,12.0,7009.0,12.0,703836.0,1.0
10.3431,107.09453,11.0,8220.0,11.0,823729.0,1.0
10.343424,107.093891,12.0,8220.0,12.0,823729.0,1.0
21.029162,105.826053,11.0,1139.0,11.0,117139.0,1.0
21.029162,105.826053,12.0,1139.0,12.0,117139.0,1.0
10.95772,106.84307,11.0,7013.0,11.0,703917.0,1.0
10.33066,107.087815,11.0,8220.0,11.0,823735.0,1.0
10.33066,107.087815,12.0,8220.0,12.0,823735.0,1.0
10.9522,106.86815,11.0,7038.0,11.0,703915.0,1.0
10.9522,106.86815,12.0,7038.0,12.0,703915.0,1.0
10.9522,106.86815,13.0,7038.0,13.0,703915.0,1.0
10.9522,106.86815,52.0,7038.0,52.0,703915.0,1.0
10.9522,106.86815,51.0,7038.0,51.0,703915.0,1.0
10.369797,107.08501,11.0,8220.0,11.0,823269.0,1.0
10.87096,106.8097,11.0,6115.0,11.0,619864.0,1.0
10.87096,106.8097,12.0,6115.0,12.0,619864.0,1.0
10.87096,106.8097,13.0,6115.0,13.0,619864.0,1.0
10.87096,106.8097,53.0,6115.0,53.0,619864.0,1.0
10.87096,106.8097,52.0,6115.0,52.0,619864.0,1.0
10.87096,106.8097,51.0,6115.0,51.0,619864.0,1.0
21.023972,105.790291,11.0,1150.0,11.0,114417.0,1.0
21.023972,105.790291,12.0,1150.0,12.0,114417.0,1.0
10.788711,106.685601,11.0,6148.0,11.0,619822.0,1.0
10.788711,106.685601,12.0,6148.0,12.0,619822.0,1.0
20.955153,107.111379,11.0,3117.0,11.0,319997.0,1.0
10.723343,106.688167,11.0,6119.0,11.0,619849.0,1.0
10.723343,106.688167,12.0,6119.0,12.0,619849.0,1.0
10.87981,106.81508,11.0,6115.0,11.0,619828.0,1.0
10.87981,106.81508,12.0,6115.0,12.0,619828.0,1.0
10.73975,106.62799,11.0,6137.0,11.0,619900.0,1.0
10.73975,106.62799,12.0,6137.0,12.0,619900.0,1.0
10.75714,106.65924,12.0,6154.0,12.0,619541.0,1.0
10.75714,106.65924,11.0,6154.0,11.0,619541.0,1.0
10.75714,106.65924,52.0,6154.0,52.0,619541.0,1.0
21.085984,105.789576,11.0,1131.0,11.0,114197.0,1.0
21.085984,105.789576,12.0,1131.0,12.0,114197.0,1.0
21.085984,105.789576,51.0,1131.0,51.0,114197.0,1.0
21.085984,105.789576,52.0,1131.0,52.0,114197.0,1.0
21.030179,105.785383,11.0,1136.0,11.0,114200.0,1.0
10.747206,106.724432,12.0,6150.0,12.0,616007.0,1.0
10.747206,106.724432,11.0,6150.0,11.0,616007.0,1.0
10.843534,106.840551,12.0,6115.0,12.0,616005.0,1.0
10.843534,106.840551,11.0,6115.0,11.0,616005.0,1.0
10.843534,106.840551,51.0,6115.0,51.0,616005.0,1.0
10.843534,106.840551,52.0,6115.0,52.0,616005.0,1.0
10.843534,106.840551,12.0,6115.0,12.0,616004.0,1.0
10.843534,106.840551,11.0,6115.0,11.0,616004.0,1.0
10.866683,106.664857,11.0,6133.0,11.0,616006.0,1.0
10.866683,106.664857,12.0,6133.0,12.0,616006.0,1.0
21.031369,105.759795,11.0,1136.0,11.0,117153.0,1.0
21.031369,105.759795,12.0,1136.0,12.0,117153.0,1.0
21.034118,105.794369,11.0,1137.0,11.0,110526.0,1.0
21.034118,105.794369,12.0,1137.0,12.0,110526.0,1.0
10.77947,106.71176,11.0,6114.0,11.0,619543.0,1.0
10.77947,106.71176,12.0,6114.0,12.0,619543.0,1.0
10.732806,106.689006,12.0,6111.0,12.0,615379.0,1.0
10.732806,106.689006,11.0,6111.0,11.0,615379.0,1.0
10.691549,106.642472,12.0,6119.0,12.0,619011.0,1.0
10.691549,106.642472,11.0,6119.0,11.0,619011.0,1.0
10.805758,106.590247,11.0,6121.0,11.0,615383.0,1.0
10.805758,106.590247,12.0,6121.0,12.0,615383.0,1.0
10.797114,106.703272,11.0,6155.0,11.0,619110.0,1.0
10.797114,106.703272,12.0,6155.0,12.0,619110.0,1.0
10.787065,106.698454,11.0,6148.0,11.0,615391.0,1.0
10.787065,106.698454,12.0,6148.0,12.0,615391.0,1.0
10.770556,106.786972,11.0,6151.0,11.0,619016.0,1.0
10.770556,106.786972,12.0,6151.0,12.0,619016.0,1.0
10.778938,106.754114,11.0,6151.0,11.0,615395.0,1.0
10.778357,106.756519,13.0,6151.0,13.0,619526.0,1.0
10.778357,106.756519,12.0,6151.0,12.0,619526.0,1.0
10.778357,106.756519,11.0,6151.0,11.0,619526.0,1.0
10.77716,106.751322,11.0,6151.0,11.0,615397.0,1.0
10.77716,106.751322,12.0,6151.0,12.0,615397.0,1.0
10.801097,106.793346,12.0,6152.0,12.0,619012.0,1.0
10.801097,106.793346,11.0,6152.0,11.0,619012.0,1.0
10.823085,106.624807,11.0,6112.0,11.0,619013.0,1.0
10.823085,106.624807,12.0,6112.0,12.0,619013.0,1.0
10.8642,106.7335,11.0,6133.0,11.0,619014.0,1.0
10.8642,106.7335,12.0,6133.0,12.0,619014.0,1.0
10.8642,106.7335,13.0,6133.0,13.0,619014.0,1.0
10.80644,106.63434,11.0,6112.0,11.0,619015.0,1.0
10.80644,106.63434,12.0,6112.0,12.0,619015.0,1.0
10.80644,106.63434,13.0,6112.0,13.0,619015.0,1.0
21.035139,105.769459,11.0,1136.0,11.0,114440.0,1.0
21.035139,105.769459,12.0,1136.0,12.0,114440.0,1.0
10.813067,106.732912,11.0,6157.0,11.0,619811.0,1.0
10.813067,106.732912,12.0,6157.0,12.0,619811.0,1.0
16.07206,108.21598,11.0,4111.0,11.0,410128.0,1.0
20.989037,105.94194,11.0,1178.0,11.0,114386.0,1.0
20.989037,105.94194,12.0,1178.0,12.0,114386.0,1.0
20.989037,105.94194,13.0,1178.0,13.0,114386.0,1.0
10.791321,106.754513,11.0,6152.0,11.0,619842.0,1.0
10.791321,106.754513,12.0,6152.0,12.0,619842.0,1.0
10.80441,106.74697,11.0,6157.0,11.0,619843.0,1.0
10.80441,106.74697,12.0,6157.0,12.0,619843.0,1.0
10.79072,106.75538,11.0,6152.0,11.0,619844.0,1.0
10.79072,106.75538,12.0,6152.0,12.0,619844.0,1.0
20.978632,105.841963,11.0,1146.0,11.0,112317.0,1.0
20.978632,105.841963,12.0,1146.0,12.0,112317.0,1.0
10.789368,106.717807,11.0,6114.0,11.0,619919.0,1.0
10.789368,106.717807,13.0,6114.0,13.0,619919.0,1.0
10.789368,106.717807,12.0,6114.0,12.0,619919.0,1.0
10.8349,106.81357,11.0,6115.0,11.0,619815.0,1.0
10.8349,106.81357,12.0,6115.0,12.0,619815.0,1.0
10.8349,106.81357,51.0,6115.0,51.0,619815.0,1.0
10.8349,106.81357,52.0,6115.0,52.0,619815.0,1.0
10.747716,106.721281,11.0,6150.0,11.0,619818.0,1.0
10.747716,106.721281,12.0,6150.0,12.0,619818.0,1.0
10.768876,106.670405,11.0,6153.0,11.0,619808.0,1.0
10.768876,106.670405,12.0,6153.0,12.0,619808.0,1.0
10.777376,106.680118,11.0,6132.0,11.0,619600.0,1.0
10.777376,106.680118,12.0,6132.0,12.0,619600.0,1.0
10.770862,106.669584,11.0,6113.0,11.0,619891.0,1.0
20.99438,105.551871,11.0,1126.0,11.0,114494.0,1.0
10.08896,103.992934,14.0,7301.0,14.0,730791.0,1.0
10.951421,106.82847,11.0,7013.0,11.0,703503.0,1.0
10.720729,106.727314,11.0,6149.0,11.0,619875.0,1.0
10.72597,106.72905,11.0,6149.0,11.0,619876.0,1.0
10.72597,106.72905,12.0,6149.0,12.0,619876.0,1.0
10.88185,106.78255,11.0,6115.0,11.0,616021.0,1.0
10.93143,106.743198,11.0,6663.0,11.0,664074.0,1.0
10.97059,106.667118,11.0,6663.0,11.0,664079.0,1.0
10.8883,106.77994,11.0,6604.0,11.0,664068.0,1.0
10.8883,106.77994,12.0,6604.0,12.0,664068.0,1.0
10.87681,106.80894,11.0,6604.0,11.0,664073.0,1.0
10.87681,106.80894,12.0,6604.0,12.0,664073.0,1.0
11.04695,106.68005,11.0,6698.0,11.0,664081.0,1.0
11.04695,106.68005,12.0,6698.0,12.0,664081.0,1.0
10.869293,106.762136,12.0,6604.0,12.0,664072.0,1.0
10.869293,106.762136,11.0,6604.0,11.0,664072.0,1.0
10.90401,106.70974,11.0,6604.0,11.0,664077.0,1.0
10.92402,106.71813,11.0,6663.0,11.0,664075.0,1.0
10.871254,106.756371,11.0,6604.0,11.0,664071.0,1.0
10.871254,106.756371,12.0,6604.0,12.0,664071.0,1.0
10.906797,106.753805,12.0,6604.0,12.0,664154.0,1.0
10.906797,106.753805,13.0,6604.0,13.0,664154.0,1.0
10.906797,106.753805,11.0,6604.0,11.0,664154.0,1.0
21.084429,105.784762,11.0,1131.0,11.0,114109.0,1.0
21.084429,105.784762,12.0,1131.0,12.0,114109.0,1.0
10.787477,106.698855,12.0,6148.0,12.0,619846.0,1.0
10.787477,106.698855,11.0,6148.0,11.0,619846.0,1.0
10.836272,106.667192,11.0,6133.0,11.0,619640.0,1.0
10.836272,106.667192,12.0,6133.0,12.0,619640.0,1.0
10.836272,106.667192,52.0,6133.0,52.0,619640.0,1.0
10.836272,106.667192,51.0,6133.0,51.0,619640.0,1.0
10.722321,106.742704,11.0,6149.0,11.0,619816.0,1.0
10.722321,106.742704,12.0,6149.0,12.0,619816.0,1.0
10.722321,106.742704,51.0,6149.0,51.0,619816.0,1.0
10.722321,106.742704,52.0,6149.0,52.0,619816.0,1.0
10.71784,106.60682,11.0,6110.0,11.0,619835.0,1.0
10.71784,106.60682,12.0,6110.0,12.0,619835.0,1.0
10.800102,106.71774,11.0,6155.0,11.0,619847.0,1.0
10.800102,106.71774,12.0,6155.0,12.0,619847.0,1.0
10.775116,106.705727,11.0,6148.0,11.0,619548.0,1.0
10.775116,106.705727,12.0,6148.0,12.0,619548.0,1.0
10.708137,106.73248,11.0,6149.0,11.0,619832.0,1.0
10.708137,106.73248,12.0,6149.0,12.0,619832.0,1.0
10.749127,106.723176,11.0,6151.0,11.0,619831.0,1.0
10.749127,106.723176,12.0,6151.0,12.0,619831.0,1.0
10.90717,106.7427,12.0,6604.0,12.0,664069.0,1.0
10.90717,106.7427,11.0,6604.0,11.0,664069.0,1.0
11.072151,106.681323,11.0,6660.0,11.0,664078.0,1.0
10.966246,106.686683,11.0,6663.0,11.0,664080.0,1.0
11.00074,106.67247,11.0,6660.0,11.0,664082.0,1.0
10.73751,106.61435,11.0,6137.0,11.0,619834.0,1.0
10.73751,106.61435,12.0,6137.0,12.0,619834.0,1.0
10.843534,106.840551,11.0,6115.0,11.0,619829.0,1.0
10.843534,106.840551,12.0,6115.0,12.0,619829.0,1.0
10.843534,106.840551,11.0,6115.0,11.0,619830.0,1.0
10.843534,106.840551,12.0,6115.0,12.0,619830.0,1.0
10.90841,106.710965,11.0,6604.0,11.0,664076.0,1.0
10.90841,106.710965,12.0,6604.0,12.0,664076.0,1.0
10.80202,106.64128,11.0,6112.0,11.0,619889.0,1.0
10.80202,106.64128,12.0,6112.0,12.0,619889.0,1.0
10.80202,106.64128,13.0,6112.0,13.0,619889.0,1.0
10.730087,106.624382,11.0,6137.0,11.0,616012.0,1.0
10.730087,106.624382,12.0,6137.0,12.0,616012.0,1.0
10.76823,106.7457,12.0,6151.0,12.0,616014.0,1.0
10.76823,106.7457,11.0,6151.0,11.0,616014.0,1.0
10.769347,106.71334,11.0,6114.0,11.0,616013.0,1.0
10.769347,106.71334,12.0,6114.0,12.0,616013.0,1.0
10.769201,106.684826,11.0,6132.0,11.0,619525.0,1.0
10.729061,106.719446,11.0,6150.0,11.0,619256.0,1.0
10.729061,106.719446,12.0,6150.0,12.0,619256.0,1.0
10.720818,106.703873,11.0,6111.0,11.0,615390.0,1.0
10.720818,106.703873,12.0,6111.0,12.0,615390.0,1.0
10.720818,106.703873,13.0,6111.0,13.0,615390.0,1.0
10.72934,106.62306,11.0,6119.0,11.0,615400.0,1.0
10.72934,106.62306,12.0,6119.0,12.0,615400.0,1.0
10.780319,106.705341,11.0,6148.0,11.0,615392.0,1.0
10.780319,106.705341,12.0,6148.0,12.0,615392.0,1.0
10.730297,106.612198,12.0,6137.0,12.0,615384.0,1.0
10.730297,106.612198,13.0,6137.0,13.0,615384.0,1.0
10.730297,106.612198,11.0,6137.0,11.0,615384.0,1.0
10.812609,106.715997,11.0,6157.0,11.0,619521.0,1.0
10.740228,106.679349,11.0,6119.0,11.0,615401.0,1.0
10.740228,106.679349,12.0,6119.0,12.0,615401.0,1.0
10.740228,106.679349,13.0,6119.0,13.0,615401.0,1.0
10.740228,106.679349,53.0,6119.0,53.0,615401.0,1.0
10.740228,106.679349,52.0,6119.0,52.0,615401.0,1.0
10.740228,106.679349,51.0,6119.0,51.0,615401.0,1.0
10.727054,106.609417,11.0,6137.0,11.0,615382.0,1.0
10.789857,106.718008,11.0,6114.0,11.0,615388.0,1.0
10.789857,106.718008,12.0,6114.0,12.0,615388.0,1.0
10.799472,106.705574,11.0,6155.0,11.0,619260.0,1.0
20.982811,105.80897,11.0,1135.0,11.0,112528.0,1.0
20.982811,105.80897,12.0,1135.0,12.0,112528.0,1.0
21.039724,105.832366,13.0,1147.0,13.0,114419.0,1.0
10.777418,106.756964,11.0,6151.0,11.0,619869.0,1.0
21.0048,105.73744,11.0,1113.0,11.0,112555.0,1.0
21.0048,105.73744,12.0,1113.0,12.0,112555.0,1.0
21.0048,105.73744,13.0,1113.0,13.0,112555.0,1.0
21.040216,105.764154,11.0,1136.0,11.0,112526.0,1.0
21.001424,105.942901,11.0,1178.0,11.0,114503.0,1.0
21.001424,105.942901,12.0,1178.0,12.0,114503.0,1.0
21.001424,105.942901,13.0,1178.0,13.0,114503.0,1.0
20.96501,105.76865,11.0,1154.0,11.0,112525.0,1.0
20.96501,105.76865,12.0,1154.0,12.0,112525.0,1.0
21.045576,105.814571,11.0,1132.0,11.0,111224.0,1.0
10.758462,106.745672,11.0,6151.0,11.0,619766.0,1.0
10.758462,106.745672,12.0,6151.0,12.0,619766.0,1.0
10.782338,106.719384,11.0,6114.0,11.0,615875.0,1.0
10.782338,106.719384,12.0,6114.0,12.0,615875.0,1.0
10.730349,106.705055,11.0,6149.0,11.0,615877.0,1.0
10.730349,106.705055,12.0,6149.0,12.0,615877.0,1.0
10.736642,106.668864,11.0,6137.0,11.0,615878.0,1.0
10.736642,106.668864,12.0,6137.0,12.0,615878.0,1.0
21.040439,105.780212,11.0,1136.0,11.0,112524.0,1.0
21.040439,105.780212,12.0,1136.0,12.0,112524.0,1.0
21.02872,105.78042,11.0,1136.0,11.0,112527.0,1.0
21.02872,105.78042,12.0,1136.0,12.0,112527.0,1.0
10.883057,106.78163,11.0,6115.0,11.0,619659.0,1.0
10.883057,106.78163,12.0,6115.0,12.0,619659.0,1.0
10.89648,106.8632,11.0,7013.0,11.0,704212.0,1.0
10.89648,106.8632,12.0,7013.0,12.0,704212.0,1.0
10.905739,106.744387,11.0,6604.0,11.0,664155.0,1.0
21.027321,105.788809,11.0,1136.0,11.0,114259.0,1.0
21.027321,105.788809,12.0,1136.0,12.0,114259.0,1.0
10.46001,107.07193,11.0,8220.0,11.0,824010.0,1.0
10.46001,107.07193,12.0,8220.0,12.0,824010.0,1.0
10.72931,106.72938,11.0,6150.0,11.0,619880.0,1.0
10.72931,106.72938,12.0,6150.0,12.0,619880.0,1.0
10.73226,106.65303,11.0,6137.0,11.0,615706.0,1.0
10.73226,106.65303,12.0,6137.0,12.0,615706.0,1.0
10.733158,106.643583,11.0,6137.0,11.0,616011.0,1.0
10.733158,106.643583,12.0,6137.0,12.0,616011.0,1.0
10.86364,106.81028,11.0,6115.0,11.0,616010.0,1.0
10.86364,106.81028,12.0,6115.0,12.0,616010.0,1.0
10.86364,106.81028,51.0,6115.0,51.0,616010.0,1.0
10.86364,106.81028,52.0,6115.0,52.0,616010.0,1.0
21.05576,105.730296,11.0,1168.0,11.0,112556.0,1.0
21.05576,105.730296,12.0,1168.0,12.0,112556.0,1.0
21.043228,105.798343,11.0,1132.0,11.0,110210.0,1.0
20.959444,105.76683,11.0,1154.0,11.0,117082.0,1.0
20.959444,105.76683,12.0,1154.0,12.0,117082.0,1.0
20.85202,106.642682,11.0,1217.0,11.0,121948.0,1.0
10.77825,106.70032,11.0,6148.0,11.0,611319.0,1.0
10.730093,106.724488,11.0,6150.0,11.0,615876.0,1.0
10.730093,106.724488,12.0,6150.0,12.0,615876.0,1.0
10.816129,106.663502,11.0,6118.0,11.0,616022.0,1.0
10.816129,106.663502,12.0,6118.0,12.0,616022.0,1.0
10.816129,106.663502,13.0,6118.0,13.0,616022.0,1.0
10.816129,106.663502,51.0,6118.0,51.0,616022.0,1.0
10.816129,106.663502,52.0,6118.0,52.0,616022.0,1.0
10.816129,106.663502,53.0,6118.0,53.0,616022.0,1.0
10.705447,106.62418,11.0,6119.0,11.0,619837.0,1.0
10.705447,106.62418,12.0,6119.0,12.0,619837.0,1.0
10.72403,106.72839,11.0,6149.0,11.0,619833.0,1.0
10.72403,106.72839,12.0,6149.0,12.0,619833.0,1.0
10.70323,106.64849,11.0,6119.0,11.0,619836.0,1.0
10.70323,106.64849,12.0,6119.0,12.0,619836.0,1.0
20.973941,105.778761,11.0,1154.0,11.0,112660.0,1.0
20.973941,105.778761,12.0,1154.0,12.0,112660.0,1.0
21.030442,105.788608,11.0,1136.0,11.0,110508.0,1.0
10.714585,106.661642,11.0,6119.0,11.0,615380.0,1.0
10.714585,106.661642,12.0,6119.0,12.0,615380.0,1.0
10.714585,106.661642,13.0,6119.0,13.0,615380.0,1.0
9.97172,105.09867,51.0,7318.0,51.0,730997.0,1.0
9.97172,105.09867,52.0,7318.0,52.0,730997.0,1.0
9.97172,105.09867,12.0,7318.0,12.0,730997.0,1.0
9.97172,105.09867,11.0,7318.0,11.0,730997.0,1.0
9.97172,105.09867,21.0,7318.0,21.0,730997.0,1.0
9.97172,105.09867,22.0,7318.0,22.0,730997.0,1.0
21.001276,105.737693,13.0,1112.0,13.0,114432.0,1.0
21.001276,105.737693,14.0,1112.0,14.0,114432.0,1.0
21.001276,105.737693,11.0,1112.0,11.0,114432.0,1.0
21.001276,105.737693,12.0,1112.0,12.0,114432.0,1.0
21.001276,105.737693,51.0,1112.0,51.0,114432.0,1.0
21.001276,105.737693,52.0,1112.0,52.0,114432.0,1.0
21.001276,105.737693,53.0,1112.0,53.0,114432.0,1.0
21.001276,105.737693,54.0,1112.0,54.0,114432.0,1.0
9.97172,105.09867,12.0,7318.0,12.0,730950.0,1.0
9.97172,105.09867,52.0,7318.0,52.0,730950.0,1.0
9.97172,105.09867,11.0,7318.0,11.0,730950.0,1.0
9.97172,105.09867,22.0,7318.0,22.0,730950.0,1.0
9.97172,105.09867,51.0,7318.0,51.0,730950.0,1.0
20.959596,105.844578,11.0,1108.0,11.0,114418.0,1.0
20.959596,105.844578,12.0,1108.0,12.0,114418.0,1.0
21.009192,105.76933,11.0,1150.0,11.0,114429.0,1.0
21.009192,105.76933,12.0,1150.0,12.0,114429.0,1.0
10.7681,106.71204,12.0,6114.0,12.0,619863.0,1.0
10.7681,106.71204,11.0,6114.0,11.0,619863.0,1.0
10.784804,106.800585,12.0,6152.0,12.0,619868.0,1.0
10.784804,106.800585,11.0,6152.0,11.0,619868.0,1.0
10.812154,106.917772,11.0,7048.0,11.0,703502.0,1.0
10.765066,106.601191,11.0,6137.0,11.0,619825.0,1.0
10.765066,106.601191,12.0,6137.0,12.0,619825.0,1.0
10.76184,106.67212,11.0,6153.0,11.0,614510.0,1.0
10.73953,106.70052,13.0,6111.0,13.0,619069.0,1.0
10.73953,106.70052,11.0,6111.0,11.0,619069.0,1.0
10.73953,106.70052,12.0,6111.0,12.0,619069.0,1.0
10.81066,106.70283,11.0,6156.0,11.0,619024.0,1.0
10.789905,106.720623,12.0,6114.0,12.0,619106.0,1.0
10.789905,106.720623,11.0,6114.0,11.0,619106.0,1.0
10.78662,106.70513,11.0,6148.0,11.0,619102.0,1.0
10.78662,106.70513,12.0,6148.0,12.0,619102.0,1.0
10.781628,106.700385,11.0,6148.0,11.0,619035.0,1.0
10.781628,106.700385,12.0,6148.0,12.0,619035.0,1.0
10.781628,106.700385,13.0,6148.0,13.0,619035.0,1.0
10.781628,106.700385,51.0,6148.0,51.0,619035.0,1.0
10.781628,106.700385,52.0,6148.0,52.0,619035.0,1.0
10.781628,106.700385,53.0,6148.0,53.0,619035.0,1.0
10.780872,106.631517,12.0,6137.0,12.0,614456.0,1.0
10.780872,106.631517,11.0,6137.0,11.0,614456.0,1.0
10.775547,106.634267,11.0,6137.0,11.0,614442.0,1.0
10.78833,106.649894,11.0,6112.0,11.0,614420.0,1.0
10.78833,106.649894,12.0,6112.0,12.0,614420.0,1.0
10.86711,106.68732,11.0,6133.0,11.0,614415.0,1.0
10.853503,106.704156,12.0,6133.0,12.0,614415.0,1.0
10.764588,106.656018,11.0,6153.0,11.0,614412.0,1.0
10.764588,106.656018,12.0,6153.0,12.0,614412.0,1.0
10.797479,106.785422,11.0,6152.0,11.0,614408.0,1.0
10.797479,106.785422,12.0,6152.0,12.0,614408.0,1.0
10.75527,106.718268,12.0,6132.0,12.0,614388.0,1.0
10.75527,106.718268,11.0,6132.0,11.0,614388.0,1.0
10.76954,106.68522,11.0,6132.0,11.0,614383.0,1.0
10.813636,106.72818,11.0,6157.0,11.0,614380.0,1.0
10.813636,106.72818,12.0,6157.0,12.0,614380.0,1.0
10.777418,106.756964,11.0,6151.0,11.0,614377.0,1.0
10.777418,106.756964,13.0,6151.0,13.0,614377.0,1.0
10.777418,106.756964,12.0,6151.0,12.0,614377.0,1.0
10.80222,106.73985,11.0,6157.0,11.0,614372.0,1.0
10.80222,106.73985,13.0,6157.0,13.0,614372.0,1.0
10.80222,106.73985,12.0,6157.0,12.0,614372.0,1.0
10.805569,106.75141,11.0,6152.0,11.0,614368.0,1.0
10.805569,106.75141,12.0,6152.0,12.0,614368.0,1.0
10.805569,106.75141,13.0,6152.0,13.0,614368.0,1.0
10.78851,106.74444,12.0,6114.0,12.0,614365.0,1.0
10.78851,106.74444,11.0,6114.0,11.0,614365.0,1.0
10.78405,106.699831,11.0,6148.0,11.0,614359.0,1.0
10.809311,106.671872,11.0,6118.0,11.0,614356.0,1.0
10.809311,106.671872,12.0,6118.0,12.0,614356.0,1.0
10.7798,106.707,12.0,6148.0,12.0,619039.0,1.0
10.7798,106.707,11.0,6148.0,11.0,619039.0,1.0
10.773376,106.700869,11.0,6148.0,11.0,619097.0,1.0
10.754374,106.678759,11.0,6113.0,11.0,619089.0,1.0
10.754374,106.678759,12.0,6113.0,12.0,619089.0,1.0
10.754303,106.663778,11.0,6154.0,11.0,619093.0,1.0
10.754303,106.663778,12.0,6154.0,12.0,619093.0,1.0
10.754303,106.663778,52.0,6154.0,52.0,619093.0,1.0
10.754303,106.663778,51.0,6154.0,51.0,619093.0,1.0
10.718339,106.617806,12.0,6119.0,12.0,619033.0,1.0
10.718339,106.617806,11.0,6119.0,11.0,619033.0,1.0
10.73735,106.66973,12.0,6119.0,12.0,619044.0,1.0
10.73735,106.66973,13.0,6119.0,13.0,619044.0,1.0
10.73735,106.66973,11.0,6119.0,11.0,619044.0,1.0
10.716137,106.740013,12.0,6149.0,12.0,619055.0,1.0
